county_name,state_name,confirmed,new,death,new_death,fatality_rate,latitude,longitude,last_update,date
Alachua,Florida,3749,87,23,0,0.60%,29.79309,-82.49428,2020-08-03 11:41 EDT,8/3/2020
Baker,Florida,403,17,4,0,1.00%,30.3310297,-82.28459751,2020-08-03 11:41 EDT,8/3/2020
Bay,Florida,3701,28,22,1,0.60%,30.27874147,-85.61547985,2020-08-03 11:41 EDT,8/3/2020
Bradford,Florida,340,3,4,0,1.20%,29.94996425,-82.16878035,2020-08-03 11:41 EDT,8/3/2020
Brevard,Florida,5619,32,117,0,2.10%,28.29348419,-80.73235631,2020-08-03 11:41 EDT,8/3/2020
Broward,Florida,58531,556,748,3,1.30%,26.15224542,-80.4870534,2020-08-03 11:41 EDT,8/3/2020
Calhoun,Florida,328,9,7,0,2.10%,30.40591622,-85.19725477,2020-08-03 11:41 EDT,8/3/2020
Charlotte,Florida,2062,38,89,0,4.30%,26.90848328,-81.90343918,2020-08-03 11:41 EDT,8/3/2020
Citrus,Florida,1299,8,30,0,2.30%,28.8507789,-82.46594866,2020-08-03 11:41 EDT,8/3/2020
Clay,Florida,2935,27,48,0,1.60%,29.98305516,-81.85778209,2020-08-03 11:41 EDT,8/3/2020
Collier,Florida,9811,77,124,0,1.30%,26.11625563,-81.34013334,2020-08-03 11:41 EDT,8/3/2020
Columbia,Florida,2598,26,11,1,0.40%,30.22449371,-82.62153926,2020-08-03 11:41 EDT,8/3/2020
DeSoto,Florida,1297,5,15,0,1.20%,27.18625815,-81.80950056,2020-08-03 11:41 EDT,8/3/2020
Dixie,Florida,277,5,4,0,1.40%,29.60848621,-83.15877625,2020-08-03 11:41 EDT,8/3/2020
Duval,Florida,21830,165,160,2,0.70%,30.47844,-81.62557,2020-08-03 11:41 EDT,8/3/2020
Escambia,Florida,8125,118,97,0,1.20%,30.70048478,-87.37722154,2020-08-03 11:41 EDT,8/3/2020
Flagler,Florida,945,15,11,1,1.20%,29.4614205,-81.31356058,2020-08-03 11:41 EDT,8/3/2020
Franklin,Florida,158,28,2,0,1.30%,29.87766253,-84.81641986,2020-08-03 11:41 EDT,8/3/2020
Gadsden,Florida,1576,24,20,0,1.30%,30.57948492,-84.61351742,2020-08-03 11:41 EDT,8/3/2020
Gilchrist,Florida,334,0,3,0,0.90%,29.72589573,-82.80037962,2020-08-03 11:41 EDT,8/3/2020
Glades,Florida,392,1,3,0,0.80%,26.96044686,-81.24215682,2020-08-03 11:41 EDT,8/3/2020
Gulf,Florida,390,11,2,0,0.50%,29.95627817,-85.22647887,2020-08-03 11:41 EDT,8/3/2020
Hamilton,Florida,587,0,3,0,0.50%,30.49645924,-82.94801948,2020-08-03 11:41 EDT,8/3/2020
Hardee,Florida,857,0,7,0,0.80%,27.49268751,-81.80992068,2020-08-03 11:41 EDT,8/3/2020
Hendry,Florida,1667,15,37,0,2.20%,26.54718711,-81.17167885,2020-08-03 11:41 EDT,8/3/2020
Hernando,Florida,1766,17,33,0,1.90%,28.55250381,-82.41938996,2020-08-03 11:41 EDT,8/3/2020
Highlands,Florida,1277,25,29,0,2.30%,27.34332999,-81.34112609,2020-08-03 11:41 EDT,8/3/2020
Hillsborough,Florida,30450,332,348,1,1.10%,27.93023096,-82.30785534,2020-08-03 11:41 EDT,8/3/2020
Holmes,Florida,455,10,2,0,0.40%,30.86792762,-85.81398628,2020-08-03 11:41 EDT,8/3/2020
Indian River,Florida,2340,38,48,0,2.10%,27.6943965,-80.60612987,2020-08-03 11:41 EDT,8/3/2020
Jackson,Florida,1618,5,33,0,2.00%,30.7957297,-85.21834956,2020-08-03 11:41 EDT,8/3/2020
Jefferson,Florida,363,19,5,0,1.40%,30.43766934,-83.89518449,2020-08-03 11:41 EDT,8/3/2020
Lafayette,Florida,113,3,1,0,0.90%,29.98546043,-83.18105572,2020-08-03 11:41 EDT,8/3/2020
Lake,Florida,4708,47,51,0,1.10%,28.76261973,-81.71155351,2020-08-03 11:41 EDT,8/3/2020
Lee,Florida,15799,125,300,0,1.90%,26.57965162,-81.82468531,2020-08-03 11:41 EDT,8/3/2020
Leon,Florida,4448,61,15,1,0.30%,30.45796803,-84.27794359,2020-08-03 11:41 EDT,8/3/2020
Levy,Florida,618,23,3,0,0.50%,29.3197128,-82.74264885,2020-08-03 11:41 EDT,8/3/2020
Liberty,Florida,412,3,2,0,0.50%,30.24133937,-84.88288457,2020-08-03 11:41 EDT,8/3/2020
Madison,Florida,655,12,8,1,1.20%,40.21388,-85.70948,2020-08-03 11:41 EDT,8/3/2020
Manatee,Florida,8825,92,187,1,2.10%,27.49643,-82.53954,2020-08-03 11:41 EDT,8/3/2020
Marion,Florida,5286,113,64,3,1.20%,29.21018701,-82.05662511,2020-08-03 11:41 EDT,8/3/2020
Martin,Florida,3644,7,78,0,2.10%,27.08809728,-80.38317334,2020-08-03 11:41 EDT,8/3/2020
Miami-Dade,Florida,123644,954,1694,25,1.40%,25.61418208,-80.5679083,2020-08-03 11:41 EDT,8/3/2020
Monroe,Florida,1379,22,11,0,0.80%,39.49217,-91.78738,2020-08-03 11:41 EDT,8/3/2020
Nassau,Florida,1121,17,11,1,1.00%,30.61077673,-81.80173997,2020-08-03 11:41 EDT,8/3/2020
Okaloosa,Florida,3031,100,30,0,1.00%,30.70702353,-86.59650821,2020-08-03 11:41 EDT,8/3/2020
Okeechobee,Florida,958,13,6,0,0.60%,27.42741658,-80.90123565,2020-08-03 11:41 EDT,8/3/2020
Orange,Florida,29927,228,239,5,0.80%,30.244011,-85.007347,2020-08-03 11:41 EDT,8/3/2020
Osceola,Florida,8894,112,81,1,0.90%,28.06812578,-81.14519655,2020-08-03 11:41 EDT,8/3/2020
Palm Beach,Florida,34550,324,845,12,2.40%,26.70288,-80.03661,2020-08-03 11:41 EDT,8/3/2020
Pasco,Florida,6548,69,99,2,1.50%,28.32453,-82.33624,2020-08-03 11:41 EDT,8/3/2020
Pinellas,Florida,16886,112,442,3,2.60%,27.9313392,-82.72194025,2020-08-03 11:41 EDT,8/3/2020
Polk,Florida,13137,146,271,0,2.10%,27.94887824,-81.69776009,2020-08-03 11:41 EDT,8/3/2020
Putnam,Florida,1379,11,19,0,1.40%,29.61129946,-81.74554066,2020-08-03 11:41 EDT,8/3/2020
Santa Rosa,Florida,3484,30,24,0,0.70%,30.73147611,-87.01761385,2020-08-03 11:41 EDT,8/3/2020
Sarasota,Florida,5814,90,121,0,2.10%,27.33889,-82.53887,2020-08-03 11:41 EDT,8/3/2020
Seminole,Florida,6687,48,88,1,1.30%,28.71700144,-81.23632262,2020-08-03 11:41 EDT,8/3/2020
St. Johns,Florida,3362,39,29,0,0.90%,30.12051,-81.62536,2020-08-03 11:41 EDT,8/3/2020
St. Lucie,Florida,5256,46,125,1,2.40%,27.48948,-80.33977,2020-08-03 11:41 EDT,8/3/2020
Sumter,Florida,1142,11,35,3,3.10%,28.70474449,-82.0809939,2020-08-03 11:41 EDT,8/3/2020
Suwannee,Florida,1190,19,36,4,3.00%,30.19558189,-82.99149352,2020-08-03 11:41 EDT,8/3/2020
Taylor,Florida,396,24,3,0,0.80%,30.04717437,-83.60333237,2020-08-03 11:41 EDT,8/3/2020
Union,Florida,225,0,4,0,1.80%,30.0438157,-82.37139913,2020-08-03 11:41 EDT,8/3/2020
Volusia,Florida,7194,97,116,1,1.60%,29.16934,-81.52251,2020-08-03 11:41 EDT,8/3/2020
Wakulla,Florida,612,1,4,0,0.70%,30.16891607,-84.40091841,2020-08-03 11:41 EDT,8/3/2020
Walton,Florida,1256,11,13,0,1.00%,30.65939599,-86.16268062,2020-08-03 11:41 EDT,8/3/2020
Washington,Florida,597,7,14,0,2.30%,30.61052578,-85.66522117,2020-08-03 11:41 EDT,8/3/2020
Alachua,Florida,3749,87,23,0,0.60%,29.79309,-82.49428,2020-08-03 22:40 EDT,8/4/2020
Baker,Florida,403,17,4,0,1.00%,30.3310297,-82.28459751,2020-08-03 22:40 EDT,8/4/2020
Bay,Florida,3701,28,22,1,0.60%,30.27874147,-85.61547985,2020-08-03 22:40 EDT,8/4/2020
Bradford,Florida,340,3,4,0,1.20%,29.94996425,-82.16878035,2020-08-03 22:40 EDT,8/4/2020
Brevard,Florida,5619,32,117,0,2.10%,28.29348419,-80.73235631,2020-08-03 22:40 EDT,8/4/2020
Broward,Florida,58531,556,748,3,1.30%,26.15224542,-80.4870534,2020-08-03 22:40 EDT,8/4/2020
Calhoun,Florida,328,9,7,0,2.10%,30.40591622,-85.19725477,2020-08-03 22:40 EDT,8/4/2020
Charlotte,Florida,2062,38,89,0,4.30%,26.90848328,-81.90343918,2020-08-03 22:40 EDT,8/4/2020
Citrus,Florida,1299,8,30,0,2.30%,28.8507789,-82.46594866,2020-08-03 22:40 EDT,8/4/2020
Clay,Florida,2935,27,48,0,1.60%,29.98305516,-81.85778209,2020-08-03 22:40 EDT,8/4/2020
Collier,Florida,9811,77,124,0,1.30%,26.11625563,-81.34013334,2020-08-03 22:40 EDT,8/4/2020
Columbia,Florida,2598,26,11,1,0.40%,30.22449371,-82.62153926,2020-08-03 22:40 EDT,8/4/2020
DeSoto,Florida,1297,5,15,0,1.20%,27.18625815,-81.80950056,2020-08-03 22:40 EDT,8/4/2020
Dixie,Florida,277,5,4,0,1.40%,29.60848621,-83.15877625,2020-08-03 22:40 EDT,8/4/2020
Duval,Florida,21830,165,160,2,0.70%,30.47844,-81.62557,2020-08-03 22:40 EDT,8/4/2020
Escambia,Florida,8125,118,97,0,1.20%,30.70048478,-87.37722154,2020-08-03 22:40 EDT,8/4/2020
Flagler,Florida,945,15,11,1,1.20%,29.4614205,-81.31356058,2020-08-03 22:40 EDT,8/4/2020
Franklin,Florida,158,28,2,0,1.30%,29.87766253,-84.81641986,2020-08-03 22:40 EDT,8/4/2020
Gadsden,Florida,1576,24,20,0,1.30%,30.57948492,-84.61351742,2020-08-03 22:40 EDT,8/4/2020
Gilchrist,Florida,331,0,3,0,0.90%,29.72589573,-82.80037962,2020-08-03 22:40 EDT,8/4/2020
Glades,Florida,392,1,3,0,0.80%,26.96044686,-81.24215682,2020-08-03 22:40 EDT,8/4/2020
Gulf,Florida,390,11,2,0,0.50%,29.95627817,-85.22647887,2020-08-03 22:40 EDT,8/4/2020
Hamilton,Florida,586,0,3,0,0.50%,30.49645924,-82.94801948,2020-08-03 22:40 EDT,8/4/2020
Hardee,Florida,857,0,7,0,0.80%,27.49268751,-81.80992068,2020-08-03 22:40 EDT,8/4/2020
Hendry,Florida,1667,15,37,0,2.20%,26.54718711,-81.17167885,2020-08-03 22:40 EDT,8/4/2020
Hernando,Florida,1766,17,33,0,1.90%,28.55250381,-82.41938996,2020-08-03 22:40 EDT,8/4/2020
Highlands,Florida,1277,25,29,0,2.30%,27.34332999,-81.34112609,2020-08-03 22:40 EDT,8/4/2020
Hillsborough,Florida,30450,332,348,1,1.10%,27.93023096,-82.30785534,2020-08-03 22:40 EDT,8/4/2020
Holmes,Florida,455,10,2,0,0.40%,30.86792762,-85.81398628,2020-08-03 22:40 EDT,8/4/2020
Indian River,Florida,2340,38,48,0,2.10%,27.6943965,-80.60612987,2020-08-03 22:40 EDT,8/4/2020
Jackson,Florida,1618,5,33,0,2.00%,30.7957297,-85.21834956,2020-08-03 22:40 EDT,8/4/2020
Jefferson,Florida,363,19,5,0,1.40%,30.43766934,-83.89518449,2020-08-03 22:40 EDT,8/4/2020
Lafayette,Florida,113,3,1,0,0.90%,29.98546043,-83.18105572,2020-08-03 22:40 EDT,8/4/2020
Lake,Florida,4708,47,51,0,1.10%,28.76261973,-81.71155351,2020-08-03 22:40 EDT,8/4/2020
Lee,Florida,15799,125,300,0,1.90%,26.57965162,-81.82468531,2020-08-03 22:40 EDT,8/4/2020
Leon,Florida,4448,61,15,1,0.30%,30.45796803,-84.27794359,2020-08-03 22:40 EDT,8/4/2020
Levy,Florida,618,23,3,0,0.50%,29.3197128,-82.74264885,2020-08-03 22:40 EDT,8/4/2020
Liberty,Florida,412,3,2,0,0.50%,30.24133937,-84.88288457,2020-08-03 22:40 EDT,8/4/2020
Madison,Florida,655,12,8,1,1.20%,40.21388,-85.70948,2020-08-03 22:40 EDT,8/4/2020
Manatee,Florida,8825,92,187,1,2.10%,27.49643,-82.53954,2020-08-03 22:40 EDT,8/4/2020
Marion,Florida,5286,113,64,3,1.20%,29.21018701,-82.05662511,2020-08-03 22:40 EDT,8/4/2020
Martin,Florida,3644,7,77,0,2.10%,27.08809728,-80.38317334,2020-08-03 22:40 EDT,8/4/2020
Miami-Dade,Florida,123644,954,1694,25,1.40%,25.61418208,-80.5679083,2020-08-03 22:40 EDT,8/4/2020
Monroe,Florida,1379,22,11,0,0.80%,39.49217,-91.78738,2020-08-03 22:40 EDT,8/4/2020
Nassau,Florida,1121,17,11,1,1.00%,30.61077673,-81.80173997,2020-08-03 22:40 EDT,8/4/2020
Okaloosa,Florida,3031,100,30,0,1.00%,30.70702353,-86.59650821,2020-08-03 22:40 EDT,8/4/2020
Okeechobee,Florida,958,13,6,0,0.60%,27.42741658,-80.90123565,2020-08-03 22:40 EDT,8/4/2020
Orange,Florida,29927,228,239,5,0.80%,30.244011,-85.007347,2020-08-03 22:40 EDT,8/4/2020
Osceola,Florida,8894,112,81,1,0.90%,28.06812578,-81.14519655,2020-08-03 22:40 EDT,8/4/2020
Palm Beach,Florida,34550,324,845,12,2.40%,26.70288,-80.03661,2020-08-03 22:40 EDT,8/4/2020
Pasco,Florida,6548,69,99,2,1.50%,28.32453,-82.33624,2020-08-03 22:40 EDT,8/4/2020
Pinellas,Florida,16886,112,442,3,2.60%,27.9313392,-82.72194025,2020-08-03 22:40 EDT,8/4/2020
Polk,Florida,13137,146,271,0,2.10%,27.94887824,-81.69776009,2020-08-03 22:40 EDT,8/4/2020
Putnam,Florida,1379,11,19,0,1.40%,29.61129946,-81.74554066,2020-08-03 22:40 EDT,8/4/2020
Santa Rosa,Florida,3484,30,24,0,0.70%,30.73147611,-87.01761385,2020-08-03 22:40 EDT,8/4/2020
Sarasota,Florida,5814,90,121,0,2.10%,27.33889,-82.53887,2020-08-03 22:40 EDT,8/4/2020
Seminole,Florida,6687,48,88,1,1.30%,28.71700144,-81.23632262,2020-08-03 22:40 EDT,8/4/2020
St. Johns,Florida,3362,39,29,0,0.90%,30.12051,-81.62536,2020-08-03 22:40 EDT,8/4/2020
St. Lucie,Florida,5256,46,125,1,2.40%,27.48948,-80.33977,2020-08-03 22:40 EDT,8/4/2020
Sumter,Florida,1142,11,35,3,3.10%,28.70474449,-82.0809939,2020-08-03 22:40 EDT,8/4/2020
Suwannee,Florida,1190,19,36,4,3.00%,30.19558189,-82.99149352,2020-08-03 22:40 EDT,8/4/2020
Taylor,Florida,396,24,3,0,0.80%,30.04717437,-83.60333237,2020-08-03 22:40 EDT,8/4/2020
Union,Florida,225,0,4,0,1.80%,30.0438157,-82.37139913,2020-08-03 22:40 EDT,8/4/2020
Volusia,Florida,7194,97,116,1,1.60%,29.16934,-81.52251,2020-08-03 22:40 EDT,8/4/2020
Wakulla,Florida,612,1,4,0,0.70%,30.16891607,-84.40091841,2020-08-03 22:40 EDT,8/4/2020
Walton,Florida,1256,11,13,0,1.00%,30.65939599,-86.16268062,2020-08-03 22:40 EDT,8/4/2020
Washington,Florida,597,7,14,0,2.30%,30.61052578,-85.66522117,2020-08-03 22:40 EDT,8/4/2020
Alachua,Florida,3808,0,25,0,0.70%,29.79309,-82.49428,2020-08-05 10:30 EDT,8/5/2020
Baker,Florida,423,0,4,0,0.90%,30.3310297,-82.28459751,2020-08-05 10:30 EDT,8/5/2020
Bay,Florida,3921,0,37,0,0.90%,30.27874147,-85.61547985,2020-08-05 10:30 EDT,8/5/2020
Bradford,Florida,341,0,4,0,1.20%,29.94996425,-82.16878035,2020-08-05 10:30 EDT,8/5/2020
Brevard,Florida,5671,0,123,0,2.20%,28.29348419,-80.73235631,2020-08-05 10:30 EDT,8/5/2020
Broward,Florida,58953,0,765,0,1.30%,26.15224542,-80.4870534,2020-08-05 10:30 EDT,8/5/2020
Calhoun,Florida,333,0,7,0,2.10%,30.40591622,-85.19725477,2020-08-05 10:30 EDT,8/5/2020
Charlotte,Florida,2076,0,89,0,4.30%,26.90848328,-81.90343918,2020-08-05 10:30 EDT,8/5/2020
Citrus,Florida,1322,0,34,0,2.60%,28.8507789,-82.46594866,2020-08-05 10:30 EDT,8/5/2020
Clay,Florida,2984,0,49,0,1.60%,29.98305516,-81.85778209,2020-08-05 10:30 EDT,8/5/2020
Collier,Florida,9897,0,129,0,1.30%,26.11625563,-81.34013334,2020-08-05 10:30 EDT,8/5/2020
Columbia,Florida,2637,0,13,0,0.50%,30.22449371,-82.62153926,2020-08-05 10:30 EDT,8/5/2020
DeSoto,Florida,1308,0,16,0,1.20%,27.18625815,-81.80950056,2020-08-05 10:30 EDT,8/5/2020
Dixie,Florida,284,0,4,0,1.40%,29.60848621,-83.15877625,2020-08-05 10:30 EDT,8/5/2020
Duval,Florida,22034,0,162,0,0.70%,30.47844,-81.62557,2020-08-05 10:30 EDT,8/5/2020
Escambia,Florida,8262,0,101,0,1.20%,30.70048478,-87.37722154,2020-08-05 10:30 EDT,8/5/2020
Flagler,Florida,961,0,13,0,1.40%,29.4614205,-81.31356058,2020-08-05 10:30 EDT,8/5/2020
Franklin,Florida,189,0,2,0,1.10%,29.87766253,-84.81641986,2020-08-05 10:30 EDT,8/5/2020
Gadsden,Florida,1600,0,21,0,1.30%,30.57948492,-84.61351742,2020-08-05 10:30 EDT,8/5/2020
Gilchrist,Florida,334,0,3,0,0.90%,29.72589573,-82.80037962,2020-08-05 10:30 EDT,8/5/2020
Glades,Florida,392,0,3,0,0.80%,26.96044686,-81.24215682,2020-08-05 10:30 EDT,8/5/2020
Gulf,Florida,415,0,2,0,0.50%,29.95627817,-85.22647887,2020-08-05 10:30 EDT,8/5/2020
Hamilton,Florida,592,0,3,0,0.50%,30.49645924,-82.94801948,2020-08-05 10:30 EDT,8/5/2020
Hardee,Florida,857,0,7,0,0.80%,27.49268751,-81.80992068,2020-08-05 10:30 EDT,8/5/2020
Hendry,Florida,1691,0,37,0,2.20%,26.54718711,-81.17167885,2020-08-05 10:30 EDT,8/5/2020
Hernando,Florida,1802,0,37,0,2.10%,28.55250381,-82.41938996,2020-08-05 10:30 EDT,8/5/2020
Highlands,Florida,1296,0,30,0,2.30%,27.34332999,-81.34112609,2020-08-05 10:30 EDT,8/5/2020
Hillsborough,Florida,30798,0,369,0,1.20%,27.93023096,-82.30785534,2020-08-05 10:30 EDT,8/5/2020
Holmes,Florida,457,0,2,0,0.40%,30.86792762,-85.81398628,2020-08-05 10:30 EDT,8/5/2020
Indian River,Florida,2369,0,50,0,2.10%,27.6943965,-80.60612987,2020-08-05 10:30 EDT,8/5/2020
Jackson,Florida,1643,0,33,0,2.00%,30.7957297,-85.21834956,2020-08-05 10:30 EDT,8/5/2020
Jefferson,Florida,417,0,5,0,1.20%,30.43766934,-83.89518449,2020-08-05 10:30 EDT,8/5/2020
Lafayette,Florida,113,0,1,0,0.90%,29.98546043,-83.18105572,2020-08-05 10:30 EDT,8/5/2020
Lake,Florida,4769,0,52,0,1.10%,28.76261973,-81.71155351,2020-08-05 10:30 EDT,8/5/2020
Lee,Florida,15874,0,312,0,2.00%,26.57965162,-81.82468531,2020-08-05 10:30 EDT,8/5/2020
Leon,Florida,4489,0,15,0,0.30%,30.45796803,-84.27794359,2020-08-05 10:30 EDT,8/5/2020
Levy,Florida,627,0,4,0,0.60%,29.3197128,-82.74264885,2020-08-05 10:30 EDT,8/5/2020
Liberty,Florida,418,0,2,0,0.50%,30.24133937,-84.88288457,2020-08-05 10:30 EDT,8/5/2020
Madison,Florida,661,0,8,0,1.20%,40.21388,-85.70948,2020-08-05 10:30 EDT,8/5/2020
Manatee,Florida,8887,0,187,0,2.10%,27.49643,-82.53954,2020-08-05 10:30 EDT,8/5/2020
Marion,Florida,5434,0,76,0,1.40%,29.21018701,-82.05662511,2020-08-05 10:30 EDT,8/5/2020
Martin,Florida,3658,0,80,0,2.20%,27.08809728,-80.38317334,2020-08-05 10:30 EDT,8/5/2020
Miami-Dade,Florida,124759,0,1724,0,1.40%,25.61418208,-80.5679083,2020-08-05 10:30 EDT,8/5/2020
Monroe,Florida,1389,0,13,0,0.90%,39.49217,-91.78738,2020-08-05 10:30 EDT,8/5/2020
Nassau,Florida,1138,0,11,0,1.00%,30.61077673,-81.80173997,2020-08-05 10:30 EDT,8/5/2020
Okaloosa,Florida,3106,0,34,0,1.10%,30.70702353,-86.59650821,2020-08-05 10:30 EDT,8/5/2020
Okeechobee,Florida,967,0,6,0,0.60%,27.42741658,-80.90123565,2020-08-05 10:30 EDT,8/5/2020
Orange,Florida,30140,0,241,0,0.80%,30.244011,-85.007347,2020-08-05 10:30 EDT,8/5/2020
Osceola,Florida,9018,0,88,0,1.00%,28.06812578,-81.14519655,2020-08-05 10:30 EDT,8/5/2020
Palm Beach,Florida,34929,0,861,0,2.50%,26.70288,-80.03661,2020-08-05 10:30 EDT,8/5/2020
Pasco,Florida,6636,0,101,0,1.50%,28.32453,-82.33624,2020-08-05 10:30 EDT,8/5/2020
Pinellas,Florida,17047,0,460,0,2.70%,27.9313392,-82.72194025,2020-08-05 10:30 EDT,8/5/2020
Polk,Florida,13231,0,286,0,2.20%,27.94887824,-81.69776009,2020-08-05 10:30 EDT,8/5/2020
Putnam,Florida,1397,0,20,0,1.40%,29.61129946,-81.74554066,2020-08-05 10:30 EDT,8/5/2020
Santa Rosa,Florida,3552,0,30,0,0.80%,30.73147611,-87.01761385,2020-08-05 10:30 EDT,8/5/2020
Sarasota,Florida,5854,0,128,0,2.20%,27.33889,-82.53887,2020-08-05 10:30 EDT,8/5/2020
Seminole,Florida,6760,0,89,0,1.30%,28.71700144,-81.23632262,2020-08-05 10:30 EDT,8/5/2020
St. Johns,Florida,3422,0,30,0,0.90%,30.12051,-81.62536,2020-08-05 10:30 EDT,8/5/2020
St. Lucie,Florida,5329,0,130,0,2.40%,27.48948,-80.33977,2020-08-05 10:30 EDT,8/5/2020
Sumter,Florida,1163,0,38,0,3.30%,28.70474449,-82.0809939,2020-08-05 10:30 EDT,8/5/2020
Suwannee,Florida,1203,0,37,0,3.10%,30.19558189,-82.99149352,2020-08-05 10:30 EDT,8/5/2020
Taylor,Florida,551,0,4,0,0.70%,30.04717437,-83.60333237,2020-08-05 10:30 EDT,8/5/2020
Union,Florida,227,0,4,0,1.80%,30.0438157,-82.37139913,2020-08-05 10:30 EDT,8/5/2020
Volusia,Florida,7288,0,118,0,1.60%,29.16934,-81.52251,2020-08-05 10:30 EDT,8/5/2020
Wakulla,Florida,627,0,4,0,0.60%,30.16891607,-84.40091841,2020-08-05 10:30 EDT,8/5/2020
Walton,Florida,1286,0,14,0,1.10%,30.65939599,-86.16268062,2020-08-05 10:30 EDT,8/5/2020
Washington,Florida,676,0,15,0,2.20%,30.61052578,-85.66522117,2020-08-05 10:30 EDT,8/5/2020
Alachua,Florida,3862,0,25,0,0.60%,29.79309,-82.49428,2020-08-06 10:00 EDT,8/6/2020
Baker,Florida,429,0,4,0,0.90%,30.3310297,-82.28459751,2020-08-06 10:00 EDT,8/6/2020
Bay,Florida,3988,0,45,0,1.10%,30.27874147,-85.61547985,2020-08-06 10:00 EDT,8/6/2020
Bradford,Florida,343,0,4,0,1.20%,29.94996425,-82.16878035,2020-08-06 10:00 EDT,8/6/2020
Brevard,Florida,5712,0,132,0,2.30%,28.29348419,-80.73235631,2020-08-06 10:00 EDT,8/6/2020
Broward,Florida,59354,0,783,0,1.30%,26.15224542,-80.4870534,2020-08-06 10:00 EDT,8/6/2020
Calhoun,Florida,334,0,7,0,2.10%,30.40591622,-85.19725477,2020-08-06 10:00 EDT,8/6/2020
Charlotte,Florida,2104,0,89,0,4.20%,26.90848328,-81.90343918,2020-08-06 10:00 EDT,8/6/2020
Citrus,Florida,1373,0,34,0,2.50%,28.8507789,-82.46594866,2020-08-06 10:00 EDT,8/6/2020
Clay,Florida,3021,0,49,0,1.60%,29.98305516,-81.85778209,2020-08-06 10:00 EDT,8/6/2020
Collier,Florida,10050,0,129,0,1.30%,26.11625563,-81.34013334,2020-08-06 10:00 EDT,8/6/2020
Columbia,Florida,2672,0,13,0,0.50%,30.22449371,-82.62153926,2020-08-06 10:00 EDT,8/6/2020
DeSoto,Florida,1313,0,16,0,1.20%,27.18625815,-81.80950056,2020-08-06 10:00 EDT,8/6/2020
Dixie,Florida,289,0,4,0,1.40%,29.60848621,-83.15877625,2020-08-06 10:00 EDT,8/6/2020
Duval,Florida,22215,0,164,0,0.70%,30.47844,-81.62557,2020-08-06 10:00 EDT,8/6/2020
Escambia,Florida,8367,0,107,0,1.30%,30.70048478,-87.37722154,2020-08-06 10:00 EDT,8/6/2020
Flagler,Florida,975,0,13,0,1.30%,29.4614205,-81.31356058,2020-08-06 10:00 EDT,8/6/2020
Franklin,Florida,197,0,2,0,1.00%,29.87766253,-84.81641986,2020-08-06 10:00 EDT,8/6/2020
Gadsden,Florida,1614,0,21,0,1.30%,30.57948492,-84.61351742,2020-08-06 10:00 EDT,8/6/2020
Gilchrist,Florida,330,0,3,0,0.90%,29.72589573,-82.80037962,2020-08-06 10:00 EDT,8/6/2020
Glades,Florida,396,0,3,0,0.80%,26.96044686,-81.24215682,2020-08-06 10:00 EDT,8/6/2020
Gulf,Florida,436,0,2,0,0.50%,29.95627817,-85.22647887,2020-08-06 10:00 EDT,8/6/2020
Hamilton,Florida,595,0,4,0,0.70%,30.49645924,-82.94801948,2020-08-06 10:00 EDT,8/6/2020
Hardee,Florida,866,0,7,0,0.80%,27.49268751,-81.80992068,2020-08-06 10:00 EDT,8/6/2020
Hendry,Florida,1694,0,37,0,2.20%,26.54718711,-81.17167885,2020-08-06 10:00 EDT,8/6/2020
Hernando,Florida,1842,0,38,0,2.10%,28.55250381,-82.41938996,2020-08-06 10:00 EDT,8/6/2020
Highlands,Florida,1311,0,30,0,2.30%,27.34332999,-81.34112609,2020-08-06 10:00 EDT,8/6/2020
Hillsborough,Florida,31197,0,377,0,1.20%,27.93023096,-82.30785534,2020-08-06 10:00 EDT,8/6/2020
Holmes,Florida,460,0,2,0,0.40%,30.86792762,-85.81398628,2020-08-06 10:00 EDT,8/6/2020
Indian River,Florida,2385,0,50,0,2.10%,27.6943965,-80.60612987,2020-08-06 10:00 EDT,8/6/2020
Jackson,Florida,1745,0,35,0,2.00%,30.7957297,-85.21834956,2020-08-06 10:00 EDT,8/6/2020
Jefferson,Florida,433,0,5,0,1.20%,30.43766934,-83.89518449,2020-08-06 10:00 EDT,8/6/2020
Lafayette,Florida,113,0,1,0,0.90%,29.98546043,-83.18105572,2020-08-06 10:00 EDT,8/6/2020
Lake,Florida,4794,0,59,0,1.20%,28.76261973,-81.71155351,2020-08-06 10:00 EDT,8/6/2020
Lee,Florida,15961,0,317,0,2.00%,26.57965162,-81.82468531,2020-08-06 10:00 EDT,8/6/2020
Leon,Florida,4537,0,21,0,0.50%,30.45796803,-84.27794359,2020-08-06 10:00 EDT,8/6/2020
Levy,Florida,632,0,4,0,0.60%,29.3197128,-82.74264885,2020-08-06 10:00 EDT,8/6/2020
Liberty,Florida,393,0,2,0,0.50%,30.24133937,-84.88288457,2020-08-06 10:00 EDT,8/6/2020
Madison,Florida,663,0,8,0,1.20%,40.21388,-85.70948,2020-08-06 10:00 EDT,8/6/2020
Manatee,Florida,8938,0,188,0,2.10%,27.49643,-82.53954,2020-08-06 10:00 EDT,8/6/2020
Marion,Florida,5543,0,76,0,1.40%,29.21018701,-82.05662511,2020-08-06 10:00 EDT,8/6/2020
